SerialNo,PartyID,SymbolID,SymbolName,PoliticalPartyName,DistrictCd,DistrictName,StateID,SCConstID,CenterConstID,OrderID,TotalVoteReceived
1261,51,2527,गोलो घेराभित्र पानीको बोतल,राष्ट्र निर्माण दल नेपाल,10,,1,0,4,51,1956
1262,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",10,,1,0,4,6,1407
1263,7,2585,लाउड स्पिकर,जनमत पार्टी,10,,1,0,4,7,532
1264,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,10,,1,0,4,16,181
1265,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,10,,1,0,4,39,119
1266,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,10,,1,0,4,24,116
1267,23,2572,भित्ते घडी,समावेशी समाजवादी पार्टी नेपाल,10,,1,0,4,23,115
1268,21,2601,हँसिया,नेपाल कम्युनिष्ट पार्टी (संयुक्त),10,,1,0,4,21,98
1269,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),10,,1,0,4,54,71
1270,9,2578,मादल,नेपाल मजदुर किसान पार्टी,10,,1,0,4,9,66
1271,50,2531,चकिया (जाँतो),"एकल चिन्ह चकिया (जाँतो) (राष्ट्रिय मुक्ति पार्टी नेपाल/जनता समाजवादी पार्टी/नागरिक उन्मुक्ति पार्टी, नेपाल)",10,,1,0,4,50,60
1272,27,2548,"तुलसी, मठ",राष्ट्रिय एकता दल,10,,1,0,4,27,58
1273,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),10,,1,0,4,38,57
1274,28,2571,ब्याट्री,गतिशील लोकतान्त्रिक पार्टी,10,,1,0,4,28,56
1275,18,2507,कमलको फूल,नेपाल जनता पार्टी,10,,1,0,4,18,54
1276,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",10,,1,0,4,49,52
1277,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,10,,1,0,4,47,49
1278,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,10,,1,0,4,11,48
1279,46,2567,बस,एकल चिन्ह  बस (नेपाल संघीय समाजवादी पार्टी/बहुजन एकता पार्टी नेपाल/नेपाल जनजागृति पार्टी),10,,1,0,4,46,42
1280,25,2523,गैँती,नेपाल कम्युनिष्ट पार्टी मार्क्सवादी (पुष्पलाल),10,,1,0,4,25,42
1281,26,2550,दाप सहितको खुकुरी,संघीय लोकतान्त्रिक राष्ट्रिय मञ्च,10,,1,0,4,26,42
1282,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),10,,1,0,4,17,41
1283,22,2551,दायाँ हातले समातेको मसाल,राष्ट्रिय जनता पार्टी नेपाल,10,,1,0,4,22,37
1284,14,2536,जग,बहुजन शक्ति पार्टी,10,,1,0,4,14,36
1285,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,10,,1,0,4,12,30
1286,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,10,,1,0,4,33,27
1287,44,2582,रथ,प्रजातान्त्रिक पार्टी नेपाल,10,,1,0,4,44,25
1288,19,2521,गितार,संयुक्त नागरिक पार्टी,10,,1,0,4,19,25
1289,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,10,,1,0,4,13,24
1290,36,2549,त्रिशुल,"नागरिक शक्ति, नेपाल",10,,1,0,4,36,21
1291,10,2522,गिलास,राष्ट्रिय जनमोर्चा,10,,1,0,4,10,20
1292,41,2534,चापाकल (ट्‍युवेल),"राष्ट्रिय उर्जाशील पार्टी, नेपाल",10,,1,0,4,41,20
1293,56,2537,जगर भएको सिंह,एकल चिन्ह जगर भएको सिंह(सचेत नेपाली पार्टी/नागरिक सर्वोच्चता पार्टी नेपाल),10,,1,0,4,56,19
1294,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,10,,1,0,4,40,19
1295,48,2509,करूवा,नेपाली काँग्रेस (वी.पी.),10,,1,0,4,48,17
1296,55,2552,दुई औला खुलेको तिन औला बन्द भएको हातको आकृति,पिपुल फर्ष्ट पार्टी,10,,1,0,4,55,17
1297,29,2579,मान्छेले काधमा बोकिराखेको ढुङ्‌गा,नेपाली जनश्रमदान संस्कृति पार्टी,10,,1,0,4,29,16
1298,57,2540,डुङ्‌गा,जन अधिकार पार्टी,10,,1,0,4,57,16
1299,31,2564,बज्र,जनप्रिय लोकतान्त्रिक पार्टी,10,,1,0,4,31,15
1300,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,10,,1,0,4,15,15
1301,30,2524,गोलाकार भित्र शङ्‌ख,नेपालका लागि नेपाली पार्टी,10,,1,0,4,30,14
1302,42,2595,सिट्ठी,नेपाली जनता दल,10,,1,0,4,42,14
1303,53,2590,श्रीवत्स समृद्धिको प्रतीक,समावेशी समाजवादी पार्टी,10,,1,0,4,53,12
1304,20,2529,घर,नेपाल जनमुक्ति पार्टी,10,,1,0,4,20,12
1305,37,2530,घोडा,मितेरी पार्टी नेपाल,10,,1,0,4,37,11
1306,45,2565,बलिरहेको दियो,नेपाल मातृभूमि पार्टी,10,,1,0,4,45,11
1307,32,2504,उडिरहेको माहुरी,नेशनल रिपब्लिक नेपाल,10,,1,0,4,32,10
1308,58,2574,भैँसी,"जनता लोकतान्त्रिक पार्टी, नेपाल",10,,1,0,4,58,10
1309,52,2515,खुला किताब,उन्‍नत लोकतन्त्र पार्टी,10,,1,0,4,52,8
1310,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,10,,1,0,4,35,7
1311,43,2505,ओदान,त्रिमुल नेपाल,10,,1,0,4,43,3
1312,2,2583,रुख,नेपाली काँग्रेस,11,,1,0,1,2,10705
1313,4,2528,घण्टी,राष्ट्रिय स्वतन्त्र पार्टी,11,,1,0,1,4,7283
1314,34,2501,अँजुलीमा रहेको माटो,श्रम संस्कृति पार्टी,11,,1,0,1,34,6868
1315,1,2598,सुर्य,नेपाल कम्युनिष्ट पार्टी (एकीकृत मार्क्सवादी लेनिनवादी),11,,1,0,1,1,6174
1316,3,2557,पाँचकुने तारा,नेपाली कम्युनिष्ट पार्टी,11,,1,0,1,3,5707
1317,24,2568,बाँसुरी,राष्ट्रिय परिवर्तन पार्टी,11,,1,0,1,24,1288
1318,5,2604,हलो,राष्ट्रिय प्रजातन्त्र पार्टी,11,,1,0,1,5,271
1319,6,2542,ढल्केको छाता,"जनता समाजवादी पार्टी, नेपाल",11,,1,0,1,6,190
1320,9,2578,मादल,नेपाल मजदुर किसान पार्टी,11,,1,0,1,9,124
1321,40,2605,हात मिलाएको,राष्ट्रिय जनमुक्ति पार्टी,11,,1,0,1,40,101
1322,7,2585,लाउड स्पिकर,जनमत पार्टी,11,,1,0,1,7,88
1323,16,2541,डोको,नेपाल जनता संरक्षण पार्टी,11,,1,0,1,16,69
1324,39,2520,गाढा निलो कलरको गोलाकार भित्र 24 किलाको चक्र,सार्वभौम नागरिक पार्टी,11,,1,0,1,39,56
1325,12,2553,दुई हात जोडेको नमस्कार,नेपाल लोकतान्त्रिक पार्टी,11,,1,0,1,12,53
1326,13,2511,कुखुराको भाले,मंगोल नेशनल अर्गनाइजेशन,11,,1,0,1,13,44
1327,47,2558,पाँचमुखे रुद्राक्षको दाना,राष्ट्रिय गौरव पार्टी,11,,1,0,1,47,42
1328,49,2591,षटकोण,"राष्ट्रिय मुक्ति आन्दोलन, नेपाल",11,,1,0,1,49,41
1329,17,2602,हँसिया र तारा,नेपाल कम्युनिष्ट पार्टी (मार्क्सवादी-लेनिनवादी),11,,1,0,1,17,40
1330,11,2516,खुलेको एकल आँखा,प्रगतिशील लोकतान्त्रिक पार्टी,11,,1,0,1,11,36
1331,15,2555,पञ्जा छाप,नेपाल सद्‍भावना पार्टी,11,,1,0,1,15,35
1332,38,2526,गोलो घेराभित्र दुई पात भएको गुलाफको फूल,नेपाल कम्युनिस्ट पार्टी (माओवादी),11,,1,0,1,38,29
1333,35,2569,बाली बोकेको महिलाको आकृति,स्वाभिमान पार्टी,11,,1,0,1,35,24
1334,33,2510,काखमा बच्चा लिएको आमा,जय मातृभूमि पार्टी,11,,1,0,1,33,22
1335,54,2581,मोबाइल,एकल चिन्ह मोबाइल (आम जनता पार्टी/जनादेश पार्टी नेपाल),11,,1,0,1,54,21
1336,57,2540,डुङ्‌गा,जन अधिकार पार्टी,11,,1,0,1,57,20
